"The tax rule has been deleted.","De btw regel is verwijderd"
"The tax rule has been saved.","De btw regel is opgeslagen"
"This class no longer exists","Deze tariefgroep bestaat niet meer"
"This rule no longer exists","Deze regel bestaat niet meer"
"This rule no longer exists.","Deze regel bestaat niet meer"
"Total","Totaal"
"Unit Price","Stuksprijs"
"Whether catalog prices entered by admin include tax.","Geef aan of de catalogusprijzen door de beheerder inclusief btw worden ingevoerd."
"Whether shipping amounts entered by admin or obtained from gateways include tax.","Geef aan of de verzendkosten door de beheerder inclusief btw worden ingevoerd."
"Yes","Ja"
"You cannot delete this tax class as it is used for %d customer groups.","U kunt deze tariefgroep niet verwijderen omdat hij nog gebruikt wordt bij %d klantgroepen."
"You cannot delete this tax class as it is used for %d products.","U kunt deze tariefgroep niet verwijderen omdat hij nog gebruikt wordt voor %d producten."
"You cannot delete this tax class as it is used in Tax Rules. You have to delete the rules it is used in first.","U kunt deze tariefgroep niet verwijderen omdat hij nog gebruikt wordt in btw-regels. U moet eerst de regels verwijderen waarin hij wordt gebruikt."
"Zip/Post Code","Postcode"
"Zip/Post is Range","Postcodereeks"
"Calculate off subtotal only","Bereken alleen a.h.v. subtotaal"
"Click here to go to <a href=""%s"">Tax configuration</a> and change your settings.","Ga naar <a href=""%s"">btw-configuratie</a> om uw instellingen aan te passen"
"Ignore this notification","Deze notificatie negeren"
"Maximum zip code length is 9.","Maximale lengte voor de postcode is 9"
"Please fill all required fields with valid information.","Vul alle verplichte velden juist in a.u.b."
"Please see <a href=""%s"">source</a> for more details.","Bekijk de <a href=""%s"">bron</a> voor meer details."
"Range To should be equal or greater than Range From.","""Bereik tot"" moet gelijk zijn of groter dan ""Bereik van"""
"Rate Percent should be a positive number.","Percentage moet een positief nummer zijn"
"Subtotal only","Enkel subtotaal"
"Warning tax configuration can result in rounding errors","Waarschuwing: btw-configuratie kan in afrondfouten resulteren"
"Warning tax discount configuration might result in different discounts than a customer might expect","Waarschuwing: Btw korting configuratie kan resulteren in andere kortingen dan een klant zou verwachten."
"Zip code should not contain characters other than digits.","Postcode mag niets anders bevatten dan cijfers"
"for store(s)","voor winkel(s)"
"Warning tax configuration can result in unexpected FPT prices on applicable devices","Waarschuwing: btw-configuratie kan resulteren in onverwachte FPT prijzen op toepasselijke devices"
